voting_site_id,1_1_1_128_248,1_1_1_129_249,1_1_1_130_250,1_1_1_131_251,1_1_1_132_252,1_1_1_133_253,1_1_1_134_254,1_1_1_135_255,1_1_1_136_256,1_1_1_137_257,1_1_1_138_258,1_1_1_139_259,1_1_1_140_260,1_1_1_141_261,1_1_1_142_262,1_1_1_143_263,1_1_1_144_264,1_1_1_145_265,1_1_1_146_266,1_1_1_147_267,1_1_1_148_268,1_1_1_149_269,1_1_1_150_270,1_1_1_151_271,1_1_1_152_272,1_1_1_153_273,1_1_1_999_999
5043010,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0
5043011,3,3,1,15,2,3,2,12,1,9,3,5,3,2,2,338,4,4,7,10,1,7,3,12,7,5,2
5043012,1,4,2,8,1,5,0,40,1,8,1,2,4,3,4,652,0,1,0,6,3,4,4,3,1,2,3
5043013,5,4,1,12,2,1,4,24,1,3,0,6,3,4,0,539,4,1,2,4,1,3,2,7,1,1,1
5043014,3,7,3,12,2,4,2,64,1,9,2,6,3,2,5,756,1,3,2,7,2,6,3,7,3,2,0
5043015,1,5,1,6,2,3,3,64,0,0,1,0,3,6,0,404,0,2,1,4,0,4,1,4,3,1,0
5043016,8,5,4,36,5,3,5,148,3,21,2,16,9,3,1,772,4,7,0,19,7,19,8,14,6,2,4
5043017,8,13,4,51,4,12,6,140,2,33,8,9,11,6,3,548,8,17,3,24,3,11,9,14,3,6,5
5043018,7,8,3,26,3,10,1,48,3,12,1,7,3,2,1,400,5,9,2,15,5,14,2,3,6,2,1
5043019,0,0,0,4,0,0,0,2,0,1,0,1,1,0,0,177,2,1,0,0,0,1,0,1,0,0,1
5043020,0,0,0,1,0,0,1,1,0,3,0,0,0,0,1,171,0,0,0,1,0,0,1,1,0,0,0
5043021,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0
5043022,3,1,0,3,1,2,0,2,0,2,0,3,0,1,1,107,0,3,1,2,2,5,1,2,2,0,0
5043023,10,3,4,16,4,3,1,19,1,11,0,6,6,3,1,351,3,7,0,7,3,6,0,3,3,0,2
5043024,3,8,2,4,2,2,4,4,3,5,0,0,1,0,0,293,2,6,1,6,2,7,1,4,0,1,0
5043025,2,5,1,10,4,3,4,7,1,13,1,6,4,0,2,205,2,4,0,14,1,3,3,4,3,2,1
5043026,1,6,1,6,2,1,1,4,2,5,1,5,0,0,3,147,0,2,0,4,0,6,2,3,1,2,1
5043027,2,2,1,7,6,3,1,7,0,9,1,5,1,0,0,236,1,2,1,2,2,2,2,2,5,0,1
5043028,1,0,1,0,0,0,0,6,0,0,0,1,0,0,0,185,0,1,0,0,0,1,0,0,1,0,0
5043029,2,2,1,3,0,5,2,16,0,6,1,2,2,1,3,229,3,1,3,3,4,5,1,6,3,0,0
5043030,1,0,1,5,1,1,0,8,0,3,0,4,0,0,1,121,0,0,0,6,0,1,0,1,1,2,0
5043031,3,8,1,15,9,12,3,6,0,13,1,4,2,1,2,298,3,8,0,16,3,10,0,9,1,4,1
5043032,5,3,3,8,4,2,2,5,0,10,3,1,2,3,6,306,1,4,1,13,2,8,1,8,1,3,1
5043033,1,1,0,5,0,0,1,5,0,4,2,4,0,0,0,142,1,2,0,3,3,3,2,1,3,0,0
5043034,0,2,4,5,3,3,1,15,1,8,2,2,2,5,0,432,4,4,2,2,3,6,1,8,2,1,0
5043035,1,2,1,2,0,0,3,5,1,4,1,5,1,0,0,391,1,1,2,4,1,2,1,2,3,1,0
5043036,1,6,1,5,1,1,2,5,0,3,1,5,2,2,2,553,5,4,0,14,3,6,2,2,4,2,0
5043037,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,195,0,0,0,0,0,0,0,0,1,0,0
5043038,0,0,0,2,0,1,0,3,0,1,0,1,0,0,0,288,0,0,1,0,1,0,0,0,0,0,1
5043039,2,3,2,1,0,1,1,5,0,0,0,1,1,3,0,283,0,0,0,1,0,0,1,0,3,2,0
5043040,2,0,1,10,1,0,3,9,0,8,1,3,1,1,1,208,4,5,0,6,1,2,10,4,1,0,2
5043041,4,1,1,5,2,3,1,16,1,8,3,2,3,6,1,79,1,1,0,6,2,6,3,4,4,2,1
5043042,4,1,1,6,2,3,1,25,0,7,0,2,0,4,4,292,2,2,5,3,5,3,0,3,1,0,1
5043043,2,0,2,10,0,3,0,38,0,6,1,2,0,0,1,128,1,5,0,5,1,3,1,5,1,1,0
5043044,1,0,1,11,1,4,0,18,1,5,0,2,0,4,1,182,2,3,1,4,1,6,0,3,1,0,3
5043045,8,0,2,7,3,6,2,38,2,15,0,7,2,5,1,315,2,5,4,10,1,9,3,10,3,1,1
5043046,9,8,8,50,4,16,10,122,3,40,8,14,10,10,7,1028,13,16,8,25,16,22,14,24,11,4,4
5043047,3,2,1,5,4,8,3,4,0,1,0,0,2,1,2,203,4,1,0,4,1,5,0,1,2,1,0
5043048,3,1,1,9,1,9,0,8,0,11,1,0,1,0,0,291,1,1,0,3,0,3,0,5,0,0,1
5043049,4,7,0,20,1,13,3,9,1,11,1,5,3,3,1,390,3,2,0,14,3,4,1,3,2,1,0
5043050,0,4,0,7,1,2,2,3,0,5,1,1,0,0,0,165,0,3,0,3,0,1,1,2,0,1,0
5043051,1,27,0,4,1,4,1,15,1,3,0,1,1,0,2,548,1,0,0,2,1,3,0,3,1,0,1
5043052,1,1,0,0,4,1,1,27,0,6,1,1,0,0,2,399,0,1,2,2,1,1,0,1,0,1,0
5043053,3,7,2,10,1,2,0,23,1,4,2,3,1,1,1,530,2,1,0,5,0,4,0,2,2,1,4
5043054,1,0,1,1,1,0,0,5,0,0,0,1,0,0,0,356,0,1,0,0,1,0,2,0,0,0,0
5043055,4,5,3,18,2,12,2,6,1,11,2,2,9,1,3,329,2,7,0,10,1,9,3,4,2,4,0
5043056,3,4,1,3,3,1,3,4,1,6,0,7,0,2,2,118,4,2,0,4,1,7,2,6,4,1,2
5043057,1,2,2,3,3,1,1,1,0,2,1,0,2,1,0,142,2,1,0,3,3,2,0,7,2,1,0
5043058,3,1,1,1,1,3,0,2,0,8,0,2,0,1,0,277,1,2,0,3,0,2,0,0,3,3,1
5043059,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,259,0,0,0,0,0,1,0,1,0,0,0
5043060,0,0,0,1,2,0,0,2,0,2,0,1,0,1,1,263,0,0,0,1,1,0,1,1,0,0,0
5043061,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,89,0,1,0,0,0,0,0,0,0,0,0
5043062,0,1,1,0,0,0,0,5,0,2,0,0,0,0,0,239,0,0,0,1,0,1,0,0,1,0,0
5043063,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,86,0,1,0,0,0,0,0,1,0,0,0
5043064,1,0,0,2,1,0,0,0,0,2,0,1,1,0,2,50,1,0,0,1,0,2,0,0,0,0,0
5043065,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,194,1,1,0,0,0,1,0,5,0,0,0
5043066,0,0,0,1,1,1,1,2,0,5,0,0,0,0,0,529,0,1,0,0,0,1,0,1,1,0,0
5043067,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,123,0,0,0,2,0,1,0,0,0,0,0
5043068,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,218,0,0,0,0,0,0,0,0,1,0,0
5043069,6,5,0,7,3,3,0,9,2,10,0,7,2,5,1,361,3,2,0,15,5,12,3,13,9,5,2
5043070,0,0,0,1,0,1,0,2,1,2,0,1,0,2,1,194,2,0,0,0,0,1,0,4,2,1,0
5043071,0,0,1,4,0,1,2,20,0,5,1,4,0,0,1,321,3,2,1,1,1,5,0,10,5,0,0
5043072,4,0,0,0,0,0,0,0,0,14,0,2,0,0,2,74,0,1,1,5,1,5,0,3,1,1,0
5043073,8,3,1,6,4,2,0,0,2,8,1,3,4,1,0,250,3,0,2,6,6,7,2,8,1,0,0
5043074,3,6,0,2,1,1,1,1,0,9,0,4,1,2,0,491,1,0,1,3,0,2,1,5,0,1,1
5043075,3,0,1,4,3,3,0,6,0,4,1,2,1,1,3,409,3,1,0,5,1,5,0,5,2,1,0
5043076,1,2,0,1,0,0,0,1,0,6,1,0,0,1,1,348,2,3,0,3,0,3,0,4,1,0,0
5043077,1,1,0,0,0,1,0,2,1,1,0,1,0,0,2,359,0,1,0,0,1,2,0,2,1,0,0
5043078,4,6,3,7,2,3,4,78,1,5,0,6,4,8,4,950,4,4,3,4,3,4,2,5,5,1,0
5043079,2,5,0,15,2,4,3,61,0,8,1,2,2,3,4,1097,2,3,3,4,3,5,1,1,6,3,1
5043080,1,6,1,13,1,3,5,168,1,11,2,7,0,5,3,1235,2,5,1,6,1,6,1,8,6,1,1
5043081,6,6,3,5,3,3,1,91,1,4,1,3,0,4,2,704,1,1,2,2,2,5,4,4,4,0,2
5043082,6,0,0,11,1,0,2,54,0,5,3,3,2,1,1,481,2,1,2,1,1,2,1,5,1,2,1
5044001,0,0,0,7,0,1,11,26,0,15,2,3,0,1,1,462,1,3,6,6,2,6,2,2,1,0,2
5044002,2,0,0,0,0,1,1,23,0,3,0,1,1,1,0,473,1,0,1,0,0,2,1,1,0,0,1
5044003,4,0,0,7,0,1,2,54,0,8,1,1,3,2,0,315,2,1,0,3,4,2,2,1,1,1,2
5044004,0,1,0,1,0,0,0,8,0,2,0,0,0,0,0,527,0,1,1,0,2,1,0,1,0,0,0
5044005,7,3,3,11,4,4,4,112,0,24,6,5,4,2,3,763,9,7,9,5,7,10,3,13,5,0,1
5044006,2,3,1,3,1,1,7,47,0,7,1,4,0,1,1,388,2,3,6,3,2,4,2,5,4,1,0
5044007,2,2,1,1,0,1,1,23,0,11,0,0,0,0,0,567,2,0,0,4,3,0,1,1,0,1,0
5044008,1,14,1,11,1,4,3,108,0,9,0,1,1,5,0,616,2,7,1,2,6,9,2,4,2,8,0
5044009,3,2,0,0,0,0,0,63,1,4,0,2,0,1,1,257,2,2,3,2,2,7,1,2,0,1,1
5044010,2,9,1,10,2,0,4,67,1,17,2,5,1,3,1,883,1,0,5,3,1,11,1,4,1,1,0
5044011,4,2,1,3,2,1,2,43,0,4,0,1,0,2,0,418,1,3,1,0,2,1,1,2,0,0,0
5044012,4,2,2,4,1,0,0,13,0,19,0,0,0,1,1,499,1,6,3,2,3,12,0,3,0,1,1
5044013,4,3,1,5,1,2,6,51,2,39,5,2,2,3,0,556,3,9,1,7,4,6,1,9,2,1,1
5044014,0,4,0,2,1,1,1,14,0,8,0,1,1,0,0,554,0,7,2,1,1,7,0,2,1,1,1
5044015,4,5,4,11,2,3,10,74,1,12,1,7,0,2,4,416,3,6,2,6,5,7,3,3,3,7,0
5044016,10,3,2,7,6,4,7,57,1,30,3,4,5,3,5,380,2,3,5,8,7,9,5,9,1,2,1
5044017,7,1,1,13,0,10,2,36,1,14,1,4,1,2,1,426,2,3,1,9,7,4,3,5,2,2,0
5044018,4,1,2,8,0,0,9,83,0,27,3,6,0,1,3,652,1,2,4,4,8,4,1,4,2,3,0
5044019,4,5,0,16,4,5,7,126,3,33,0,2,2,2,2,1099,5,3,3,6,5,8,0,10,3,2,3
5044020,6,4,0,16,1,3,16,252,2,72,2,12,2,2,2,1911,2,2,3,1,6,5,3,8,1,0,1
5044021,3,8,2,6,1,0,13,57,0,8,2,2,3,0,2,398,3,5,2,4,14,7,3,7,2,2,1
5044022,7,6,3,11,6,5,10,135,0,31,5,8,7,6,1,730,4,8,1,7,14,13,9,15,0,5,0
5044023,1,1,1,0,1,0,5,21,0,6,0,0,0,0,1,380,0,1,3,4,0,3,1,3,0,2,0
5044024,1,1,1,4,0,0,1,18,0,12,1,2,0,0,2,444,0,2,1,2,1,5,1,4,0,1,0
5044025,6,2,2,8,2,0,4,16,1,14,0,1,1,0,0,424,4,6,6,2,3,10,2,5,2,2,0
5044026,2,1,1,5,1,0,3,27,0,5,0,3,0,0,2,444,4,3,3,4,2,7,3,1,0,0,0
5044027,1,0,1,8,0,2,0,26,0,2,0,4,0,1,0,308,0,4,1,0,1,6,0,6,1,0,0
5044028,0,1,0,3,0,0,0,8,0,2,0,3,0,1,0,131,1,2,0,0,3,0,0,0,0,0,0
5044029,1,0,1,1,1,0,0,16,0,2,0,0,0,0,0,239,0,5,0,0,1,3,1,1,0,1,0
5044030,0,0,0,0,0,0,1,9,0,3,0,0,0,0,0,82,0,3,1,2,1,3,0,0,1,0,0
5044031,3,1,1,3,0,0,6,97,0,6,0,2,1,0,1,363,1,4,2,3,4,8,1,2,2,0,0
5044032,0,4,0,3,0,0,0,63,2,0,0,1,0,0,0,207,3,2,1,0,1,3,0,0,1,3,0
5044033,5,4,2,13,1,1,2,69,0,5,2,0,0,0,0,1030,2,0,0,2,4,3,2,2,0,6,2
5044034,1,1,0,1,1,1,1,15,0,0,0,0,0,0,0,239,1,0,0,0,0,1,1,0,0,0,0
5044035,4,2,1,3,0,2,0,70,0,9,0,1,0,1,2,714,2,2,1,2,1,6,1,1,0,2,1
5044036,2,1,2,11,1,2,2,88,0,8,1,1,1,4,1,601,5,9,0,2,2,13,3,3,1,3,0
5044037,4,8,1,15,2,1,4,128,0,9,4,0,1,2,1,896,3,12,0,4,3,22,1,6,3,3,2
5044038,5,3,1,4,0,3,2,37,2,7,1,2,2,1,2,866,2,2,4,5,0,2,1,2,0,4,1
5044039,16,9,0,19,4,2,4,117,2,27,3,6,1,2,6,1120,6,17,5,12,10,22,5,17,3,2,2
5044040,3,3,0,4,0,0,3,63,3,3,1,0,1,0,2,1000,1,5,1,4,2,10,0,1,0,2,0
5044041,9,5,2,16,2,3,7,33,5,9,4,0,2,7,4,954,11,8,2,11,3,19,5,7,1,2,0
5044042,0,1,0,0,0,0,0,40,0,3,0,0,1,0,0,424,1,3,1,1,1,1,0,0,0,0,0
5044043,4,2,0,7,1,1,5,405,2,7,0,2,1,0,0,675,4,8,3,6,9,6,2,5,1,0,2
5044044,4,0,0,7,1,4,3,61,1,7,3,2,2,2,0,253,3,9,2,10,3,7,0,3,2,1,0
5044045,0,2,0,4,2,3,1,29,5,4,2,0,0,1,3,593,2,6,1,3,4,5,4,2,2,2,1
5044046,3,9,5,6,0,2,2,40,4,3,2,1,1,2,1,314,1,6,1,4,3,12,3,5,0,2,0
5044047,11,9,1,17,1,7,6,35,2,16,4,5,10,5,5,730,4,16,0,12,7,24,5,16,4,3,0
5044048,0,4,2,3,1,0,2,25,0,4,0,0,0,1,1,460,0,1,0,2,0,2,0,3,1,0,1
5044049,1,4,0,1,0,0,1,35,0,1,1,0,1,1,0,292,1,2,1,0,1,1,1,2,0,1,3
5044050,4,3,1,1,2,2,0,60,1,10,1,0,1,1,0,414,0,2,0,2,3,10,2,3,0,1,2
5044051,6,8,0,6,1,3,1,65,0,8,1,0,1,1,2,259,0,4,2,2,3,19,4,5,0,1,3
5044052,1,4,0,0,1,1,0,46,0,2,0,0,0,0,0,498,0,3,0,1,1,3,0,0,0,1,0
5044053,2,5,1,2,0,2,3,51,0,10,0,4,1,1,1,467,1,3,4,0,4,3,1,1,1,0,0
5044054,1,2,0,4,0,1,3,30,0,5,1,1,0,2,0,477,0,5,0,4,2,17,0,3,0,2,0
5044055,2,1,0,2,1,0,1,16,2,6,3,0,0,1,0,475,2,3,0,1,1,6,2,6,0,0,0
5044056,3,5,1,5,0,0,4,87,0,11,2,4,1,4,1,869,0,5,0,9,4,16,0,5,2,0,1
5044057,1,1,1,3,0,1,1,42,0,8,1,1,1,0,0,723,2,0,1,1,0,6,1,1,0,0,0
5044058,1,3,0,7,2,0,3,22,3,3,0,0,0,0,0,721,2,2,1,1,2,1,3,3,2,1,0
5044059,0,0,0,4,0,0,2,69,0,8,0,3,0,0,1,414,1,0,3,1,1,7,0,4,0,3,0
5044060,2,2,1,2,3,3,5,15,1,5,1,0,1,1,0,409,1,3,0,2,2,5,2,0,2,2,1
5044061,5,5,2,3,2,2,11,80,0,20,0,3,1,1,3,394,4,6,0,4,3,14,4,4,1,3,0
5044062,3,3,2,2,2,0,2,24,0,7,2,2,1,3,0,446,1,3,0,0,1,12,1,8,0,2,0
5044063,4,2,0,2,2,4,4,51,0,8,1,2,0,3,4,378,1,2,4,2,3,5,4,6,3,3,0
5044064,6,2,3,13,4,4,2,86,3,20,4,3,1,0,0,328,4,16,0,11,4,15,4,15,3,0,0
5044065,7,4,1,6,4,0,3,185,0,39,2,3,2,6,4,620,9,11,2,5,4,10,3,12,3,1,1
5044066,4,2,2,14,0,1,4,46,5,20,4,2,0,1,3,357,7,22,0,18,4,26,6,13,3,2,0
5044067,4,0,0,2,1,3,1,278,0,30,0,2,1,3,3,191,3,8,0,4,0,6,2,4,2,0,0
5044068,3,0,1,5,1,0,6,21,0,6,0,0,0,0,2,536,2,4,0,0,1,5,0,2,1,0,1
5044069,0,4,0,2,1,3,3,70,1,7,0,1,0,0,1,636,1,2,0,1,3,6,1,1,1,0,4
5044070,2,7,3,8,1,4,12,19,0,7,1,0,4,1,1,500,4,8,0,3,2,4,4,4,0,1,1
5044071,6,10,5,12,1,2,4,35,3,22,2,4,6,4,3,433,3,5,1,9,5,8,4,12,2,2,1
5044072,3,3,1,5,0,2,0,61,1,18,0,5,14,1,0,716,2,5,1,4,3,14,1,4,1,2,1
5044073,8,7,0,20,4,3,5,28,2,23,3,9,10,2,1,574,3,8,0,17,2,13,14,12,2,3,0
5044074,3,1,2,9,1,1,2,82,2,24,2,1,0,4,0,547,8,5,0,1,0,8,5,3,2,2,0
5044075,6,8,1,17,6,3,8,66,2,34,4,6,8,5,2,1201,8,11,0,16,7,25,6,14,1,1,2
5044076,0,1,1,6,0,0,1,7,0,4,0,2,9,0,0,468,1,0,0,1,0,2,0,3,0,1,0
5044077,1,0,0,3,1,1,0,23,0,11,0,0,7,0,1,589,0,4,0,1,1,8,0,2,1,0,0
5044078,0,1,1,9,2,1,3,20,0,13,2,1,21,1,1,405,4,3,3,2,1,4,0,10,0,0,1
5044079,3,7,2,8,5,10,4,89,3,36,7,1,4,8,3,390,5,4,1,12,7,16,3,10,4,3,1
5044080,6,1,4,16,1,4,5,46,2,25,3,3,5,1,1,227,3,7,1,13,4,12,3,17,0,2,3
5044081,2,4,3,4,2,4,3,58,2,20,10,8,9,6,4,379,8,2,3,10,7,14,3,12,2,4,1
5044082,3,1,0,7,1,0,2,20,0,13,2,0,22,1,1,431,0,5,2,6,1,9,1,7,0,1,1
5044083,0,0,2,3,0,0,0,10,1,3,0,0,1,1,1,542,1,9,0,1,2,17,0,2,0,1,0
5044084,3,6,2,9,0,3,0,21,0,14,0,2,1,2,1,541,0,3,1,1,1,9,1,2,1,1,0
5044085,5,1,3,12,6,2,2,60,0,30,3,4,6,3,1,402,5,7,0,5,2,13,3,12,0,2,0
5044086,1,6,1,5,0,1,0,28,0,14,2,1,1,2,5,345,5,8,0,3,5,8,0,2,0,2,0
5044087,5,6,1,32,6,1,5,206,2,43,7,5,7,5,5,981,3,6,4,14,3,18,5,10,4,6,1
5044088,18,13,3,40,6,7,12,164,3,46,10,4,10,8,6,685,11,18,6,22,9,37,9,35,9,5,1
5044089,9,10,1,17,2,2,11,45,2,32,7,5,8,4,3,744,7,18,0,19,10,24,10,25,3,4,2
5044090,8,6,2,18,2,7,4,55,3,21,7,4,4,6,2,198,5,10,1,9,5,11,9,24,1,5,0
5044091,8,8,2,27,5,6,2,88,1,36,3,5,2,4,2,381,5,5,2,5,8,21,3,12,2,0,2
5044092,12,7,3,13,6,6,3,46,0,25,4,7,13,4,5,253,7,19,3,17,7,18,5,14,1,2,1
5044093,2,1,5,4,0,4,1,45,0,10,3,3,5,2,1,329,2,3,1,4,6,8,1,5,1,3,0
5044094,5,3,3,5,5,0,3,52,2,15,2,1,2,6,2,268,0,7,3,1,3,6,1,4,2,1,1
5044095,5,8,2,8,0,3,1,35,1,33,2,2,3,2,2,487,4,6,3,8,3,14,3,6,0,2,1
5044096,11,6,1,6,12,5,3,64,4,43,3,3,8,3,6,414,13,16,3,20,5,17,3,18,6,7,2
5044097,2,1,1,4,0,1,2,31,1,9,3,2,10,1,2,233,5,3,0,3,0,2,2,4,1,1,0
5044098,3,6,3,14,3,2,7,23,2,5,1,0,2,6,7,182,0,8,1,7,5,9,0,8,0,3,0
5044099,1,1,1,8,0,2,0,23,0,3,0,2,1,7,2,139,1,5,1,7,6,10,3,8,1,0,1
5044100,1,1,0,0,0,0,0,22,0,0,1,0,0,1,0,265,0,0,0,0,1,2,0,1,0,0,0
5044101,3,4,0,27,1,1,0,165,0,6,1,1,1,0,1,616,2,3,0,6,7,1,1,1,1,0,0
5044102,2,5,0,32,0,5,7,296,0,16,2,4,0,6,2,1383,3,6,7,3,4,10,3,5,2,1,2
5044103,3,2,2,9,0,4,2,99,1,9,1,0,2,2,0,631,2,2,3,4,3,1,1,2,1,2,0
5044104,0,1,0,1,0,0,2,124,0,7,0,0,2,0,1,486,0,1,0,0,0,5,1,0,0,1,0
5044105,0,13,0,6,1,1,0,113,1,4,2,2,1,1,1,790,0,0,0,1,4,8,1,3,0,8,0
5044106,3,7,1,4,2,3,3,274,1,7,0,1,1,0,0,850,1,4,0,1,3,1,1,1,1,2,0
5045001,8,0,2,8,3,1,4,51,5,12,0,1,3,4,3,100,5,6,0,10,7,8,4,3,0,2,0
5045002,2,0,0,1,0,1,0,4,0,6,0,1,0,0,1,199,0,0,0,1,5,2,0,1,1,1,0
5045003,2,0,0,1,0,0,0,7,0,0,0,0,0,1,0,110,0,0,0,0,0,0,0,0,0,0,0
5045004,2,0,0,1,1,1,0,19,3,1,1,0,0,0,0,417,0,1,0,0,2,0,0,0,0,0,0
5045005,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,300,0,1,0,0,3,1,0,1,0,0,0
5045006,2,0,0,1,0,1,1,5,0,4,0,1,0,0,0,129,1,2,0,2,3,3,1,5,0,0,0
5045007,3,0,1,2,1,0,1,15,0,6,0,0,0,0,2,270,0,1,0,0,1,1,0,0,0,1,0
5045008,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,536,0,0,0,2,1,1,1,2,0,0,0
5045009,1,0,0,2,0,1,0,76,4,3,0,0,0,2,3,350,0,1,0,0,1,2,0,1,0,0,0
5045010,3,0,0,5,1,0,1,76,5,2,0,0,0,0,0,341,0,0,0,2,2,0,0,0,0,1,0
5045012,20,1,0,0,0,0,0,84,0,18,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0
5045013,4,5,1,0,0,1,2,65,0,5,2,3,1,2,1,220,5,0,1,1,0,0,2,5,2,0,41
5045014,1,2,1,1,0,0,0,74,2,4,0,1,0,1,0,643,1,2,0,2,4,3,1,6,0,0,0
5045015,4,0,0,1,0,1,0,63,1,10,2,2,1,1,2,759,0,0,1,0,3,1,1,5,1,0,2
5045016,1,1,0,3,0,0,0,20,1,4,0,4,2,1,0,665,2,1,2,2,3,3,1,5,1,0,0
5045018,1,0,0,0,0,0,0,20,0,4,0,0,0,0,0,517,0,1,0,0,0,0,0,0,0,0,0
5045019,0,0,0,0,0,0,0,154,0,5,0,0,0,0,0,157,0,0,0,0,0,2,0,0,0,0,0
5045020,5,3,1,6,2,1,1,29,2,6,3,7,5,3,5,307,6,4,0,0,3,6,0,11,0,0,0
5045021,2,0,0,1,1,0,1,3,1,1,0,0,0,1,0,411,3,0,0,0,0,0,0,2,0,0,0
5045022,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0
5045023,0,1,1,3,3,0,1,16,1,8,0,0,0,2,0,536,1,3,0,1,7,0,0,1,1,0,0
5045024,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,1,0,0,0
5045025,0,0,0,1,0,0,0,52,0,1,0,2,0,0,1,118,0,0,0,0,0,0,0,2,1,1,0
5045026,1,2,3,1,0,0,1,16,4,3,1,2,2,0,2,255,3,3,0,0,3,1,2,7,2,2,1
5045027,0,0,0,0,0,0,0,65,0,14,2,0,0,0,0,278,0,0,0,1,0,1,0,0,0,0,0
5045028,2,2,0,1,1,0,2,29,0,18,0,0,2,2,0,587,1,2,3,5,7,1,1,4,0,2,0
5045030,5,2,0,2,1,1,4,38,2,8,0,0,0,0,2,545,1,0,0,0,1,0,1,0,0,0,0
5045031,0,1,0,0,0,0,1,4,1,1,0,0,0,1,0,62,0,0,0,0,0,0,0,1,0,1,0
5045032,1,1,0,0,0,0,0,4,0,4,0,1,0,2,0,160,0,0,0,2,1,1,1,1,0,0,0
5045033,2,2,0,2,0,1,0,33,1,6,0,0,1,0,1,215,1,0,0,3,3,1,0,2,0,3,6
5045034,1,0,1,0,1,0,1,30,1,7,0,1,0,1,1,298,0,0,1,0,1,1,1,1,0,0,0
5045035,0,0,0,0,0,0,1,12,0,3,0,0,0,0,0,356,0,0,0,0,1,0,0,1,1,0,0
5045037,2,4,1,6,2,0,1,31,1,8,0,1,0,0,0,482,1,2,1,0,2,1,0,1,0,0,0
5045039,2,4,1,9,1,2,2,44,0,7,3,3,2,2,3,506,0,0,0,3,13,6,0,3,3,2,1
5045040,1,3,0,13,2,3,1,116,2,18,1,2,1,1,3,922,0,2,0,4,8,3,1,3,1,2,2
5045041,2,3,2,9,3,3,4,64,3,24,2,7,2,6,2,627,2,8,1,5,34,9,3,3,4,1,2
5045042,1,2,1,4,0,0,0,50,5,13,1,5,3,1,2,253,2,1,1,4,12,2,0,3,0,1,0
5045043,5,3,1,43,1,4,5,267,6,22,5,8,2,2,2,1020,0,7,1,7,21,5,6,11,3,1,1
5045044,0,0,0,4,0,1,0,38,0,6,2,1,0,1,1,58,1,3,0,8,4,3,1,5,1,0,2
5045045,4,4,3,16,0,2,2,154,3,30,2,1,1,2,0,908,3,3,0,5,11,4,2,3,0,0,0
5045046,5,2,0,17,2,3,1,96,2,20,2,6,1,2,2,544,5,3,0,9,21,8,2,4,2,3,1
5045047,3,0,0,1,0,0,1,10,2,3,1,0,0,1,0,241,0,1,0,4,8,0,1,2,1,1,1
5045048,1,0,0,0,0,1,0,38,0,2,0,0,0,1,0,181,0,0,0,1,0,0,0,0,0,0,14
5045049,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0
5045050,0,2,0,1,0,0,2,12,1,6,1,2,1,1,0,115,0,1,0,1,2,0,1,1,0,2,0
5045051,2,0,0,2,0,2,1,24,11,34,1,1,1,1,0,555,0,1,0,0,6,0,0,1,0,0,5
5045052,2,6,4,36,2,3,0,239,8,56,0,3,4,3,2,1293,6,7,0,10,14,17,6,6,1,1,3
5045053,0,0,0,1,0,1,0,8,0,2,0,1,0,1,0,330,1,0,0,1,3,1,1,1,0,0,0
5045054,2,0,0,2,0,0,0,21,0,3,1,3,0,0,0,118,0,0,1,0,6,4,1,1,0,0,2
5045055,1,1,1,9,0,0,3,39,1,12,0,2,0,0,0,509,0,2,0,0,10,2,0,0,0,0,0
5045056,3,0,1,12,0,1,3,78,0,8,0,7,2,2,0,324,1,3,3,9,20,7,1,6,0,0,0
5045057,2,1,0,0,0,1,0,51,2,10,0,2,0,1,1,546,4,1,0,3,9,3,1,2,0,1,0
5045058,1,1,0,1,0,1,0,38,2,13,0,0,1,0,0,327,1,0,0,4,14,2,0,3,1,2,0
5045059,3,1,1,4,1,1,0,24,3,11,2,3,1,2,0,287,2,1,1,2,24,6,1,2,0,1,1
5045060,2,0,0,3,0,2,2,163,2,13,0,0,0,0,0,816,1,0,0,0,8,0,2,3,1,0,0
5045061,2,4,1,6,2,1,8,376,4,15,0,0,0,0,0,1168,0,0,0,1,3,1,0,0,0,1,5
5045062,1,2,0,1,1,0,0,65,6,10,0,2,1,3,0,569,1,1,1,0,13,0,1,1,0,0,5
